2	5.547
3	4.47
4	6.953
5	1.224
6	6.782
7	0.2762
8	6.529
9	2.274
10	4.152
11	6.011
12	6.651
13	3.462
14	0.8008
15	0.9723
16	6.965
17	9.285
18	5.095
19	6.06
20	6.97
21	1.516
22	3.955
23	4.422
24	8.955
25	7.083
26	5.405
27	2.85
28	4.401
29	6.485
30	5.935
31	7.303
32	2.588
33	7.721
34	0.4055
35	5.761
36	0.223
37	6.089
38	7.827
39	7.99
40	2.626
41	5.523
42	9.964
43	9.512
44	4.184
45	4.956
46	7.699
47	5.144
48	2.152
49	1.678
50	3.603
51	1.067
52	6.124
53	7.415
54	9.776
55	2.144
56	0.731
57	7.826
58	4.199
59	9.521
60	5.077
61	3.896
62	0.2053
63	7.217
64	9.734
65	9.58
66	1.567
67	4.917
68	4.256
69	4.722
70	6.836
71	3.351
72	4.312
73	3.999
74	1.444
75	0.5819
76	7.928
77	0.7789
78	8.733
79	0.3255
80	2.115
81	7.111
82	2.603
83	3.447
84	2.237
85	7.001
86	6.261
87	9.448
88	4.256
89	8.739
90	1.793
91	1.725
92	0.6643
93	3.246
94	0.9237
95	2.945
96	5.098
97	9.103
98	7.228
99	0.7616
100	4.453
101	9.463
102	0.4534
103	4.25
104	7.742
105	0.2406
106	1.35
107	3.844
108	2.766
109	6.253
110	6.871
111	1.546
112	3.898
113	8.157
114	9.818
115	6.738
116	4.146
117	3.7
118	3.585
119	2.403
120	0.9461
121	7.171
122	6.552
123	7.312
124	0.01568
125	3.485
126	6.825
127	1.745
128	9.628
129	3.723
130	3.862
131	7.765
132	1.3
133	1.24
134	3.51
135	7.745
136	2.013
137	1.068
138	4.341
139	4.769
140	3.329
141	2.85
142	5.235
143	6.449
144	6.766
145	9.77
146	4.458
147	8.457
148	5.34
149	3.257
150	9.639
151	2.805
152	2.187
153	8.59
154	4.293
155	4.748
156	5.98
157	5.434
158	4.869
159	0.1736
160	6.938
161	1.224
162	6.803
163	3.507
164	4.281
165	3.614
166	3.564
167	4.827
168	5.177
169	1.677
170	2.072
171	9.933
172	8.109
173	7.222
174	5.953
175	7.512
176	9.231
177	5.38
178	6.268
179	0.7156
180	9.527
181	9.878
182	5.556
183	8.788
184	5.25
185	2.861
186	5.394
187	3.89
188	9.466
189	8.684
190	8.424
191	3.499
192	9.694
193	3.008
194	1.644
195	9.545
196	2.131
197	3.11
198	2.285
199	0.6254
200	4.671
201	4.097
202	8.212
203	6.812
204	0.4626
205	4.435
206	5.797
207	3.192
208	7.42
209	7.69
210	3.179
211	5.64
212	4.361
213	1.74
214	9.745
215	0.05975
216	4.823
217	1.351
218	2.77
219	7.934
220	9.879
221	1.417
222	8.569
223	7.473
224	7.76
225	9.148
226	6.676
227	9.14
228	6.287
229	1.673
230	4.401
231	6.99
232	0.2165
233	5.371
234	9.244
235	9.925
236	2.721
237	8.764
238	2.7
239	2.66
240	4.55
241	8.765
242	8.764
243	4.596
244	6.811
245	7.36
246	4.497
247	8.66
248	2.022
249	6.528
250	0.1643
251	7.4
252	0.7865
253	6.987
254	4.28
255	8.203
256	6.211
257	7.734
258	0.963
259	0.1045
260	2.11
261	5.062
262	4.596
263	9.108
264	9.786
265	9.06
266	4.415
267	3.594
268	4.194
269	5.125
270	5.595
271	2.61
272	9.444
273	4.571
274	6.745
275	1.666
276	1.888
277	0.9605
278	1.872
279	9.107
280	3.19
281	5.825
282	2.725
283	0.1832
284	6.813
285	0.04044
286	3.152
287	4.725
288	3.425
289	8.082
290	2.436
291	3.04
292	0.2428
293	4.536
294	6.527
295	8.679
296	3.668
297	7.647
298	7.324
299	8.695
300	6.456
301	3.953
302	7.784
303	7.842
304	8.396
305	1.838
306	3.968
307	9.696
308	2.806
309	0.269
310	0.2929
311	5.16
312	9.888
313	6.688
314	0.8753
315	3.403
316	9.504
317	4.899
318	1.893
319	1.167
320	9.707
321	1.016
322	2.338
323	1.574
324	1.607
325	3.295
326	7.849
327	8.485
328	6.409
329	8.898
330	6.032
331	3.129
332	0.1206
333	2.43
334	8.573
335	5.023
336	5.366
337	7.426
338	7.993
339	6.902
340	0.4346
341	5.705
342	0.5768
343	9.016
344	8.567
345	5.472
346	3.09
347	4.395
348	6.094
349	9.469
350	0.8346
351	5.499
352	8.519
353	6.754
354	9.912
355	7.275
356	3.625
357	4.818
358	2.576
359	2.289
360	3.787
361	9.635
362	8.744
363	2.96
364	6.724
365	6.299
366	1.397
367	2.759
368	0.05328
369	9.859
370	5.491
371	0.02975
372	6.08
373	1.436
374	1.503
375	3.83
376	1.338
377	7.559
378	1.527
379	0.5868
380	5.143
381	0.8977
382	2.242
383	6.827
384	6.258
385	5.549
386	3.814
387	2.687
388	7.549
389	5.399
390	3.571
391	1.445
392	2.478
393	6.149
394	6.211
395	5.571
396	2.818
397	4.98
398	4.171
399	3.305
400	3.418
401	4.852
402	6.164
403	4.789
404	6.93
405	3.782
406	0.1592
407	6.738
408	5.366
409	9.281
410	6.342
411	3.295
412	5.882
413	3.723
414	8.318
415	1.641
416	0.6192
417	0.3798
418	1.131
419	0.3171
420	4.033
421	3.307
422	3.561
423	6.329
424	2.172
425	2.085
426	4.889
427	5.111
428	6.821
429	8.01
430	4.125
431	5.762
432	7.334
433	8.495
434	6.652
435	0.2262
436	2.194
437	8.445
438	5.683
439	0.3686
440	6.937
441	8.948
442	1.809
443	0.2808
444	5.246
445	0.7448
446	6.669
447	9.118
448	2.119
449	7.318
450	3.734
451	8.393
452	9.716
453	7.774
454	2.068
455	2.813
456	7.787
457	6.058
458	9.201
459	2.133
460	5.227
461	0.618
462	0.3053
463	9.973
464	9.286
465	4.855
466	5.409
467	7.905
468	6.231
469	2.886
470	6.345
471	9.243
472	8.866
473	6.726
474	6.807
475	9.372
476	4.528
477	1.658
478	6.833
479	5.898
480	6.42
481	5.42
482	1.692
483	4.743
484	6.77
485	6.474
486	3.65
487	3.087
488	0.8541
489	5.526
490	3.801
491	3.771
492	0.1091
493	3.358
494	0.9807
495	4.615
496	6.365
497	0.4989
498	0.1389
499	5.211
500	0.2599
501	4.313
502	0.6922
503	9.549
504	2.847
505	0.08425
506	6.757
507	8.144
508	9.392
509	8.448
510	3.7
511	8.163
512	9.119
513	0.7601
514	2.777
515	3.141
516	9.361
517	1.249
518	8.056
519	9.801
